probe	chr	position	unadjusted_interaction_m	unadjusted_se	unadjusted_p	unadjusted_hc3_se	unadjusted_hc3_p	unadjusted_cluster_se	unadjusted_cluster_p	unadjusted_interaction_beta	cell_adjusted_interaction_m	cell_adjusted_se	cell_adjusted_p	cell_adjusted_hc3_se	cell_adjusted_hc3_p	cell_adjusted_cluster_se	cell_adjusted_cluster_p	cell_adjusted_interaction_beta	fully_adjusted_interaction_m	fully_adjusted_se	fully_adjusted_p	fully_adjusted_hc3_se	fully_adjusted_hc3_p	fully_adjusted_cluster_se	fully_adjusted_cluster_p	fully_adjusted_interaction_beta	fully_adjusted_linear_age_interaction_m	fully_adjusted_linear_age_se	fully_adjusted_linear_age_p	fully_adjusted_linear_age_hc3_se	fully_adjusted_linear_age_hc3_p	fully_adjusted_linear_age_cluster_se	fully_adjusted_linear_age_cluster_p	fully_adjusted_linear_age_interaction_beta	unadjusted_fdr	unadjusted_hc3_fdr	unadjusted_cluster_fdr	cell_adjusted_fdr	cell_adjusted_hc3_fdr	cell_adjusted_cluster_fdr	fully_adjusted_fdr	fully_adjusted_hc3_fdr	fully_adjusted_cluster_fdr	fully_adjusted_linear_age_fdr	fully_adjusted_linear_age_hc3_fdr	fully_adjusted_linear_age_cluster_fdr
cg02412050	6	36027652.0	-0.04382858526959764	0.018400697861113934	0.017480664500238483	0.018036679903619797	0.015341808746405925	0.019454605694255465	0.027875529832759097	-0.0018208788814706128	-0.04684420975117786	0.01835018325161849	0.010891503722762784	0.01828954608921433	0.010632084016068778	0.01958125676393558	0.019839152579399555	-0.0019444627566531868	-0.058358690147503424	0.01661993890874359	0.00047680471807502706	0.018114884482044666	0.0013387481835161346	0.02059407192581451	0.006228610111263796	-0.002424255532218935	-0.002785971266909468	0.0007939722508184295	0.0004811589593827892	0.000865001541629006	0.0013425112942109906	0.0009835451958728127	0.006248933124536597	-0.00011569281473509488	0.5512601160073907	0.617382984075907	0.6602634230696283	0.7025266269116928	0.8712142145333529	0.8633296872514025	0.36311468581727885	0.9999575136988024	0.9999560135595468	0.3611066915644718	0.9999146174698702	0.9999316749064227
cg13428561	17	44657291.0	0.15897437228121436	0.04257055160054121	0.00020294528807217958	0.04522484668426058	0.0004667378613004949	0.03634603368481659	4.8458651533885216e-05	0.0231027966029647	0.1604926506942469	0.042345938829011914	0.00016322949865042982	0.046036237573650135	0.0005196030863226377	0.03723563620424964	6.046438614584892e-05	0.023246229652605036	0.16458252123566794	0.042717192019512955	0.00012838598717845125	0.05109176438441708	0.0013400158435251355	0.04205103759814827	0.00023142657786521717	0.023838943424314737	0.007879521266113784	0.00204035145138136	0.00012384695114206232	0.002441479174192851	0.0013124731107350958	0.002010400696228969	0.0002272512787362361	0.001141428748703792	0.16595717685196176	0.28279962737986547	0.12521311248495146	0.3352968820688399	0.6828782340614814	0.38849135900436765	0.2303247222453783	0.9999575136988024	0.7369441034300529	0.22436131391470449	0.9999146174698702	0.7415012663191807
cg03699074	16	88783467.0	-0.04749401999848911	0.027710149461632333	0.0869639497798658	0.0286447919393448	0.09774330750309727	0.033406476493360836	0.16020591464720993	-0.00580408127717395	-0.06219190118216801	0.026844488853473198	0.02079726057245707	0.027543673320675293	0.02424818341169335	0.0312633945352063	0.05115875526224226	-0.007420488579619973	-0.08615170199986023	0.02541238150463481	0.0007410253641573241	0.02674715195066839	0.0013416034629884258	0.028575179227515523	0.003742593255558117	-0.010372702732375977	-0.004120173125454411	0.0012144777187213817	0.0007346758324005305	0.0012786674999897868	0.001335754271312475	0.0013666312397691725	0.003743395225348744	-0.0004960279099798655	0.7346048223824249	0.8076831954872692	0.8375772382828431	0.7426144422411709	0.898787524116352	0.8968805198020288	0.39358865616038474	0.9999575136988024	0.9999560135595468	0.39427657462521937	0.9999146174698702	0.9999316749064227
cg01304182	16	30398587.0	-0.06720325027710528	0.017331697571633855	0.00011513077059807843	0.017978479962283283	0.00020010972556533635	0.016708907017935374	0.00016145604763196202	-0.009872509354752543	-0.046307469045215044	0.015344889044483712	0.002636168537962797	0.016175507587505626	0.0043209658214744765	0.015385592397865995	0.003797838343140746	-0.006832972751485518	-0.052176713727214004	0.015083133888234677	0.0005771951543807349	0.016199118145043552	0.001341636514226509	0.015255855308814709	0.0011217012582704201	-0.007713113205424443	-0.0024931932455591077	0.0007205383909413037	0.0005752927916139294	0.0007739905766723264	0.0013404439559029117	0.0007282871337345445	0.0011105108200440983	-0.0003685825798263387	0.1351909103458215	0.21774466409546653	0.196478848479786	0.5980128887329897	0.8484768672089893	0.8250227633225801	0.36986309823868946	0.9999575136988024	0.9810328539842622	0.36614582086141695	0.9999146174698702	0.9831623634226687
cg16008627	11	86672898.0	-0.11446041586479898	0.03979860922796206	0.004145794506792626	0.039571642520395724	0.003936581862517449	0.037970967051501124	0.003747896626422524	-0.002952568386869008	-0.13449484740713116	0.039466683185120935	0.0006912967843064508	0.03925004889665437	0.0006458643444649828	0.0370057129749316	0.0005732793767865352	-0.0037178480324100652	-0.11626989179767938	0.033535653201753626	0.000561046453959916	0.03610121102104858	0.0013429986119959255	0.03428527395144815	0.0012257037851336795	-0.002925606283045489	-0.005554889673962686	0.0016020976370964112	0.0005606219822963409	0.0017238919217979361	0.0013354967802494883	0.0016383083392910575	0.0012280479913558953	-0.0001398945810982791	0.4064023949980811	0.48053721835205077	0.4699057767455056	0.4900616221399616	0.6988239588563162	0.6398553132680356	0.36986309823868946	0.9999575136988024	0.9999560135595468	0.36614582086141695	0.9999146174698702	0.9999316749064227
cg12432980	20	6007148.0	-0.09046682049978315	0.025493227347861372	0.00041215172651151	0.02639066229385308	0.0006424238246619436	0.024899900635168257	0.0005754997731157562	-0.0136743173543189	-0.08267069538317413	0.025194798017032723	0.0010832620562142318	0.026764839535378136	0.0020870786812342192	0.023561705671608688	0.0008522565087044462	-0.012339176411423595	-0.08945570875831987	0.025374157756673173	0.0004525855529275499	0.027775555914472845	0.0013430053341852207	0.026650046870147288	0.0013622783184354128	-0.013416225607329081	-0.004283006650569356	0.0012120622332090884	0.0004390547237466529	0.0013271497686657098	0.0013130768409146747	0.0012743326114330088	0.001344541500929264	-0.000642273421871946	0.21231905866752657	0.31480887577930183	0.2988297253014815	0.5232338900454596	0.7941016117646281	0.675132990640565	0.3599193278402209	0.9999575136988024	0.9999560135595468	0.3596112357220312	0.9999146174698702	0.9999316749064227
cg14913610	12	8989745.0	-0.08954821279407325	0.026279260392084954	0.0006916523667539513	0.026220454769517922	0.0006728343277101291	0.025440433590878917	0.000822863523895657	-0.011298403633712574	-0.04573141282926746	0.016591743233117295	0.005994311458795084	0.01656183622554737	0.005904669767293112	0.01780857094622691	0.012695916666700318	-0.005435941333114231	-0.058731822681381135	0.01724519320470902	0.0007007961941189186	0.01823663876835227	0.0013435736609200475	0.019142387243372763	0.003210780115305487	-0.0071880385097862435	-0.002803045485800906	0.0008238975757741601	0.000709710803331194	0.0008720547444383775	0.0013726436980412726	0.0009146812246699188	0.0032448604915880667	-0.0003430209846471384	0.25107883561424627	0.31668825310870835	0.33018607500686464	0.6593497533458161	0.8573191498176632	0.8573725785947539	0.39079359721882073	0.9999575136988024	0.9999560135595468	0.3935326960339873	0.9999146174698702	0.9999316749064227
cg06899912	17	40704843.0	0.0650085128115652	0.02457449497724268	0.008337059139381462	0.02353349562932319	0.005883476140508706	0.023911350229525744	0.00852157825752395	0.002087367905127681	0.06506775740290442	0.024838648473946026	0.008988243803464684	0.023489547707399666	0.005748783001812337	0.0233170146514496	0.007013061369524212	0.002081923101174488	0.08294640755848025	0.02483241383606677	0.000885146544790108	0.025757653791378454	0.0013448535879682882	0.023361975805203324	0.000747639874959119	0.00265309654241486	0.00395132923551903	0.0011863521869794969	0.000915678989624723	0.0012305031365023157	0.0013875414347507026	0.0011167241135285636	0.000776756839575358	0.0001263534455918225	0.4728211927840629	0.5217594971115854	0.5407643738618098	0.6840383252022645	0.8573191498176632	0.8424523148494593	0.4107007853520355	0.9999575136988024	0.8975736820369667	0.41183476495251586	0.9999146174698702	0.8995402887750791
cg16619378	17	14304213.0	0.0824878050837914	0.030662613989374875	0.007305810349369552	0.0318805811548162	0.009863820339906937	0.029498323998348716	0.0069029477993468695	0.012445727863178439	0.08682731549748426	0.029991094531582645	0.003905080020212899	0.03146000853817037	0.005928431282492257	0.03013839955069247	0.005464586269993159	0.013087080841495397	0.10364942793426876	0.030259420580775104	0.0006528122089348705	0.03220014010494089	0.0013511005756383751	0.030698013504254308	0.0012826189101673036	0.01577776403971912	0.004958605096106619	0.001445489769456627	0.000641025266677027	0.001538499522029341	0.001332207237750548	0.0014681553515649543	0.001278634185701859	0.0007548562845851089	0.4606464550073445	0.5722238920842995	0.521694533058817	0.6325444772581694	0.8573191498176632	0.8326897594526024	0.38260505249356536	0.9999575136988024	0.9999560135595468	0.38098200303352747	0.9999146174698702	0.9999316749064227
cg26037142	6	32129704.0	0.06908284906387943	0.023828741692061436	0.00385494640769933	0.02527801290874373	0.006430462458673032	0.029449841553488624	0.022254466167356015	0.010063844149456816	0.07958878578729811	0.023638035371127325	0.00080034536163468	0.02513044260633986	0.0016050624994854489	0.02893784491783578	0.007824591035101518	0.011507370045081417	0.08647988272938886	0.02432363968998432	0.00040495252889373586	0.02686697898287239	0.0013515436670400172	0.03248592730398788	0.009915014051705102	0.0123095160684983	0.0041471474795497735	0.0011618921900366141	0.0003844281465930097	0.0012846733838940882	0.001308789442748221	0.0015531902961342763	0.009706108720115847	0.0005902599696576575	0.39809440713582855	0.5326689629133556	0.6366114799678123	0.4988298944259911	0.7684398459473455	0.8467010775793248	0.35480064827530966	0.9999575136988024	0.9999560135595468	0.3481207571864838	0.9999146174698702	0.9999316749064227
cg10716343	3	129124432.0	-0.11372826964591921	0.023765518325543956	2.0682030105156542e-06	0.024523205905387018	4.181666471991097e-06	0.025143955011492865	2.8704567956691685e-05	-0.006500288988679694	-0.09385877458274308	0.022111967042307737	2.4752769285721675e-05	0.022445501065357882	3.251036062598774e-05	0.022318679855727535	8.673663823786782e-05	-0.005398034873909193	-0.07530651651720162	0.02185582571548984	0.0006066368481480029	0.02340468081327368	0.001357274481284631	0.02392575320312222	0.0025476427773782036	-0.004463330248109455	-0.003596468402712349	0.0010440950304323815	0.0006088980577538567	0.0011171615500115376	0.0013493447207992004	0.0011432154191403968	0.0025595293308049286	-0.00021332303742332742	0.025650288020141188	0.04663928709024451	0.1075844549186438	0.2131808555272825	0.3374267001351076	0.39705172750179496	0.37205497470286825	0.9999575136988024	0.9999560135595468	0.37063395866432985	0.9999146174698702	0.9999316749064227
cg26595520	7	128030980.0	-0.05397973733906501	0.026261514186005506	0.04019134945768602	0.025859745848441265	0.03720024297150879	0.029435418505880453	0.071557560344627	-0.00486226224218999	-0.058598912136380174	0.019681064095865772	0.003004352515062436	0.019370631901748172	0.002573615193213945	0.020002083039082855	0.004767936059683128	-0.005407366630653698	-0.06358227151378425	0.018991340516329787	0.0008612843859602452	0.019768166033863912	0.0013628094178730424	0.021575504020712902	0.004540578354868497	-0.0058954714764193235	-0.0030400693190171598	0.0009075304814786404	0.0008556058058999472	0.0009454339080943433	0.0013668762997967258	0.001032281600712968	0.004565859143484758	-0.00028201434948609585	0.6478825608152237	0.7152437158949434	0.7597962861037663	0.6053314206592922	0.8202800620115908	0.8326897594526024	0.40951290212678265	0.9999575136988024	0.9999560135595468	0.40991393384164243	0.9999146174698702	0.9999316749064227
cg16680451	7	73707414.0	-0.048615135261704454	0.019389325263098313	0.012382831495166972	0.01984721763676035	0.014542297656330269	0.01894414889286529	0.012752386516952853	-0.007908889114139821	-0.042890445923579906	0.015375585423962189	0.005418202005849035	0.01595642017779982	0.00735480522477463	0.014854275168726642	0.005367003429710407	-0.0069947309145091474	-0.05264569412908562	0.01556029966211728	0.0007593236897832363	0.016369695847172665	0.00136445139464918	0.015549526013998166	0.0012467995335552838	-0.008588615936112133	-0.0025160593120975286	0.0007433269076242656	0.0007551827315131354	0.0007827853922888893	0.0013729304444237591	0.0007434326043155981	0.0012517613350725499	-0.00041047899750633066	0.5128939087327224	0.6116453524753049	0.581234881919005	0.65262312451612	0.861070265807898	0.8326897594526024	0.39608417670299967	0.9999575136988024	0.9999560135595468	0.3944408172847537	0.9999146174698702	0.9999316749064227
cg26243254	12	131950106.0	-0.1760735333329128	0.055600696835927665	0.0016061133977817838	0.05643660208793977	0.0018811617730456237	0.057159448507663746	0.003098954882833717	-0.000992242863314218	-0.18044699100767225	0.05620790303676942	0.001384612882457632	0.057598402014661786	0.0018013634947564936	0.05775115253483536	0.002724882988866185	-0.0009976895652330322	-0.181496004745702	0.05216925381966001	0.0005370923254319496	0.05646384964586044	0.0013722889414933789	0.04856507462261598	0.0004123711226588041	-0.0010230735779566773	-0.008652065630701502	0.0024923030646723902	0.0005519753330021801	0.0026986604277640593	0.0014119247319061795	0.002322595783688015	0.00042865620221632303	-4.8764132474669915e-05	0.31505555242314837	0.4029074757611019	0.4505762407823565	0.5425631717326695	0.7793282510935321	0.8163415783783448	0.36986309823868946	0.9999575136988024	0.7942345857180322	0.36614582086141695	0.9999146174698702	0.810807212624906
cg14776195	20	31368225.0	-0.10944058723422458	0.029082097570799416	0.00018133989515673366	0.03215307240460058	0.0007012554259865562	0.032998268931780664	0.0015388301323432517	-0.01669759226729141	-0.10995530552735276	0.028765284563629822	0.00014353324098690824	0.03231670938906986	0.0007048251485700827	0.032814878512317396	0.0013870021095832182	-0.016868339225086817	-0.11118889873016981	0.029594420843024175	0.00018742060587839484	0.03459151562269174	0.0013724542152634984	0.03489043541156395	0.0022690084367155846	-0.017060676979840622	-0.005306663041499648	0.0014138443334251072	0.00019017382633694095	0.001653381857725676	0.001395012344749208	0.0016672966159939047	0.002296054647283412	-0.0008143870455014406	0.15968138620618427	0.32129484181532036	0.38355066226688705	0.3352968820688399	0.6997202897659299	0.7361268569582715	0.263676668008756	0.9999575136988024	0.9999560135595468	0.2672886525907846	0.9999146174698702	0.9999316749064227
cg18819818	10	87863247.0	-0.10259183420200628	0.042760204858477834	0.01668078150445531	0.042702136555436546	0.016533918927145206	0.04610037869872888	0.029761457252776853	-0.0020885086098196867	-0.10747357788231282	0.04331122318225672	0.013312962887818762	0.04262212121224122	0.011898803152135082	0.04643608296127148	0.024026067335435053	-0.00215214987489618	-0.1416151921489689	0.04225048465209135	0.000849632104755099	0.04406647840624088	0.0013756025674559185	0.043820097693936355	0.0019854751148714895	-0.0028088766460676725	-0.006754167520629257	0.0020184377423059616	0.0008665710849044344	0.002103920591298242	0.0013916930428480936	0.002091225405183643	0.0019972036322858087	-0.00013400521070529016	0.5449814988266056	0.6246317217217463	0.6665080553452787	0.7175322383921016	0.8713447978139436	0.8768569685799025	0.40951290212678265	0.9999575136988024	0.9999560135595468	0.4099232598499769	0.9999146174698702	0.9999316749064227
cg15617543	1	1375598.0	0.0973444703223503	0.0280056223731131	0.000539480309728922	0.029070291025680636	0.0008542197159931071	0.02806955312015251	0.0009674285565991826	0.0022203624515672675	0.09895411080235825	0.028325277932096198	0.0005058952732741032	0.02921303845707747	0.0007441413931604338	0.028560894170161912	0.0009773908529718412	0.0022701012745256696	0.08864199020112062	0.025291953227761038	0.0004885815260642449	0.027587707757763372	0.0013783125046828429	0.030439690577161442	0.005009496028500876	0.002001209441788113	0.004228459527746904	0.0012082763673755973	0.000497975527441811	0.0013170382758502799	0.0013902389979260717	0.0014534439142948508	0.005048754099893412	9.553478276549767e-05	0.23161819656896998	0.3303185064702672	0.34315675160179504	0.45782603081251955	0.6997202897659299	0.6916960013382375	0.36354686739864567	0.9999575136988024	0.9999560135595468	0.36480097699168584	0.9999146174698702	0.9999316749064227
cg01693830	3	128071619.0	-0.051652802480806254	0.021524572772941883	0.01665923908218643	0.021328752020752555	0.01569050205360028	0.019961947248001693	0.01206374763439789	-0.004476360734211295	-0.06288704802775923	0.019545973734416397	0.0013515416891309742	0.018871607025883825	0.0009051218440732806	0.016567502791784382	0.0003409557454773495	-0.005780487676450442	-0.06583443405156149	0.018491894800233652	0.00039777170799003584	0.020489506265117228	0.0013783917692842785	0.01808986819389237	0.0005644688738879734	-0.006086338499132081	-0.0031435754658877208	0.0008834598216388885	0.0004006373860401833	0.00097920193717315	0.0013913710267229372	0.0008649971769148283	0.0005737020547608856	-0.00029070483251191674	0.5449193352246198	0.6201002513925268	0.5778608367145994	0.538502728164409	0.7152483846604266	0.5985283726155515	0.35290227763227544	0.9999575136988024	0.8360103326260463	0.3547028345597695	0.9999146174698702	0.8383568188890814
